timestamp,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:经销价:汽油(93#IV):成都中石化,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2022-04-01,2.1182,-0.3108,1.8302,1.1024 ,6.4479,"3,152.8641 ",1.525,0.116,0.0827,-0.0435,0.0109,0.0876,0.0152,0.004,0.0269,6.4216,"5,381.4667 ","6,660.9333 ","5,111.9056 ","5,098.0000 ",64.0,40.0,56.0,53.59,74.45,72.2433,55.06,67.1625,79.432,65.076,24.925,88.1475,60.978,79.636,81.2,65.0025,53.1425,74.075,55.27,171.0927,486.7611,"9,271.6667 ","3,131.5320 ",939.9689 ,"1,437.5450 ",0.1958,6.9522,107.2125,100.0,101.3025,99.91,100.0125,101.665,94.78,101.365,102.3975,94.59,100.4575,106.7625,101.2075,97.34,100.8375,100.5,106.505,93.98,100.0875,100.0,100.6325,100.0,99.375,100.52,103.155,99.94,50.0,99.5075,112.135,101.0175,101.37,101.685,101.67,"6,333.6667 ",2.618,"3,991.4868 ","2,466.0604 ","2,012.5419 ","6,557.2592 ","110,490.6864 ","25,618.3636 ",3.9427,"1,519.8000 ","3,533.4667 ",219.6105,182.2734,188.6649,"4,829.5000 ","6,004.4444 ",-0.3667,"1,030.7667 ","3,914.8056 ","1,234.5656 ",1.2683,89.2123,0.5021 ,"3,095.6750 ",106.0112,101.8303,1.0808,-0.5713,"5,296.5000 ","2,960.0000 ",-0.672,"2,217.0000 ",298.4932,14.9182,12.2612,26.3402,100.6467,3.3173,72.54,45.26,37.4178,37.0533,56.8433,1.2937,1.5941,1.9721,49.6,"1,781.2674 ","1,525.1654 ",2.1029,1.9787,"2,703.4322 ",2.9436,"1,334.6333 "
2022-05-01,2.0481,-0.1441,1.6808,1.4708 ,6.7211,"3,086.8169 ",1.4199,0.0455,-0.0174,0.0355,0.0055,0.0273,0.0733,0.0213,0.0251,6.6954,"5,606.0645 ","6,810.6129 ","4,928.1720 ","5,357.4194 ",64.0,40.0,56.0,47.88,76.3175,73.72,51.62,56.825,78.6325,69.1075,24.7,87.4733,63.63,79.7925,80.25,63.4125,59.6875,73.5333,54.095,164.4425,497.0323,"9,230.6452 ","3,117.9350 ",765.7476 ,"1,406.5133 ",0.2776,7.0807,106.845,100.0,100.8267,99.91,99.942,101.2633,94.78,101.514,102.095,94.59,100.88,106.79,100.8683,97.34,101.0467,100.5,105.2083,93.98,101.475,100.0,100.715,100.0,104.76,101.338,103.315,99.94,50.0,99.37,112.14,100.4967,101.37,103.0583,101.67,"6,571.2903 ",2.7348,"3,921.0267 ","2,443.1995 ","2,027.4873 ","6,224.3637 ","108,285.1100 ","26,100.8094 ",4.7339,"1,144.2581 ","3,475.2581 ",161.599,137.7914,138.1423,"4,638.1290 ","6,000.0000 ",-0.1342,"1,425.9032 ","3,420.8172 ","1,268.0495 ",1.6135,89.4339,0.5086 ,"2,647.3387 ",111.3701,109.58,1.0582,-0.3922,"5,037.2043 ","2,960.0000 ",-0.6873,"2,913.7097 ",286.9539,15.0345,11.8944,28.8153,103.0904,3.0268,-7.6839,22.5516,25.4441,23.729,-4.0645,1.2456,1.7513,2.0901,52.0,"2,130.2746 ","1,754.7515 ",1.9179,1.769,"2,632.1501 ",3.0222,"1,291.3871 "
2022-06-01,2.0201,0.158,1.9659,1.9645 ,6.6978,"3,291.7473 ",1.4394,-0.0254,0.0559,0.0092,0.0024,-0.0125,-0.0219,0.0211,-0.0302,6.6986,"6,442.8333 ","7,155.8333 ","4,605.5000 ","5,256.6667 ",58.25,40.0,53.75,44.19,74.7725,75.1967,57.2,64.238,80.21,56.57,27.54,89.094,59.89,77.4025,77.0,53.196,56.492,66.3,51.6275,150.5437,406.4167,"9,813.3333 ","3,228.3725 ",825.9325 ,"1,421.5960 ",0.4907,7.0834,107.2675,100.0,101.1225,99.9025,99.95,101.435,94.78,101.3275,99.48,95.1025,100.87,106.3875,100.705,97.6275,100.835,100.7975,105.7675,95.055,105.0925,100.0,101.6475,99.965,103.2825,100.965,102.185,100.0775,56.2525,99.765,111.255,100.5375,101.275,102.5825,101.67,"6,148.3333 ",3.2243,"3,913.4903 ","2,421.4852 ","2,049.4550 ","6,085.1947 ","115,668.7667 ","24,408.7667 ",5.0417,"1,162.6000 ","3,202.2667 ",158.2118,111.3707,127.8085,"4,332.8000 ","6,078.3333 ",0.3177,"1,582.5333 ","3,368.7333 ","1,277.6350 ",1.991,86.086,0.5467 ,"2,626.3333 ",116.3473,114.039,1.0563,0.0068,"4,708.1667 ","2,960.0000 ",-0.6887,"2,418.5000 ",290.1123,15.5167,11.7717,34.1254,103.8874,2.9053,-56.4233,-6.2867,21.53,13.0267,-57.01,1.2315,2.0014,1.9442,49.2,"1,891.2860 ","1,673.5648 ",1.9674,1.8524,"2,493.9253 ",3.4484,"1,246.3333 "
2022-07-01,1.936,0.4771,1.6806,2.6092 ,6.7369,"3,303.4883 ",1.2227,-0.0008,0.0305,0.0066,0.0107,0.0134,0.0052,-0.0627,0.0049,6.7314,"5,095.4516 ","6,234.6452 ","4,148.8710 ","5,180.3226 ",59.0,41.8,51.6,47.816,66.058,69.8475,57.7925,64.35,75.115,50.002,35.95,79.7375,55.028,76.81,78.08,48.965,54.835,68.625,43.986,143.1916,269.6774,"9,451.6129 ","3,239.6860 ","1,036.6429 ","1,392.8750 ",1.2921,6.8669,106.938,100.0,101.186,100.108,103.412,100.376,94.6,101.132,99.644,101.752,100.954,108.83,100.42,104.744,100.778,102.778,105.502,104.09,101.95,100.0,106.328,99.708,99.702,101.224,102.264,100.26,54.846,100.798,101.462,100.616,100.428,102.276,101.67,"5,855.1613 ",2.9997,"3,495.1797 ","2,126.4310 ","1,850.9858 ","5,313.6871 ","110,756.5806 ","19,308.9355 ",5.299,"1,381.6774 ","2,612.6129 ",136.8601,95.6795,113.9033,"3,808.9032 ","6,064.5161 ",0.1932,"1,387.6452 ","2,787.2742 ","1,307.3710 ",2.5871,85.91,0.5645 ,"2,100.0806 ",104.059,99.5884,1.0196,0.1117,"4,043.2258 ","2,960.0000 ",-0.4434,"2,079.8710 ",294.2572,15.3982,11.7269,36.401,106.7961,2.591,-22.2258,-41.2871,24.7194,-58.1258,-60.4323,1.2015,2.8352,2.1761,51.6774,"1,616.3635 ","1,519.3123 ",1.8124,1.6603,"2,365.2303 ",3.238,"1,170.2258 "
2022-08-01,1.7714,0.8387,1.5874,2.9568 ,6.8159,"3,246.2116 ",1.1181,-0.0535,-0.0354,-0.0124,0.0046,-0.0082,-0.01,0.0242,0.0114,6.7942,"4,293.8710 ","6,577.6452 ","4,261.9355 ","5,298.0645 ",61.875,45.0,55.9375,33.72,63.9375,63.782,57.8775,62.86,71.225,55.29,37.22,73.635,59.9175,72.2925,73.25,57.665,62.9275,71.345,45.75,143.4519,257.9355,"9,600.0000 ","3,033.6000 ","1,228.7342 ","1,382.1520 ",1.9622,6.8822,103.9075,100.0,101.38,100.3675,102.64,99.155,98.15,100.995,99.88,101.06,101.1325,102.6225,100.4625,104.1675,99.855,99.9175,104.6725,99.4825,103.845,100.0,103.1125,99.79,102.0875,99.055,101.64,101.1875,50.185,101.4625,103.865,101.4925,100.575,101.9775,101.67,"5,579.6774 ",3.0387,"3,628.6113 ","2,208.1390 ","1,882.8523 ","5,614.7984 ","113,125.5484 ","16,040.0161 ",5.5666,"1,503.8710 ","2,767.7097 ",156.821,111.8181,131.284,"3,860.6129 ","6,006.4516 ",0.3994,"1,347.9677 ","2,786.2742 ","1,319.8597 ",2.8139,86.8245,0.5623 ,"2,070.6774 ",97.4406,91.4852,1.0115,0.3623,"4,091.2903 ","2,669.6774 ",-0.2126,"1,379.5968 ",299.684,15.2726,11.9948,35.5234,107.2252,2.6842,8.0742,-19.8871,26.7613,-46.7871,-26.8484,1.1961,3.1794,2.7468,50.0,"1,258.6248 ","1,219.8810 ",1.6583,1.5582,"2,483.5410 ",3.2471,"1,047.9355 "
2022-09-01,1.8155,1.5884,1.853,3.4399 ,7.0202,"3,158.3794 ",1.2925,0.0389,0.0584,0.0285,0.0066,-0.0263,0.043,0.0039,0.0202,6.953,"3,889.8667 ","6,455.0333 ","4,125.5167 ","5,356.6667 ",58.5,45.0,52.75,32.304,70.7,69.385,56.088,61.186,73.902,60.004,43.65,81.6875,61.428,74.648,74.0,67.536,63.806,71.6,51.476,146.6193,284.85,"9,710.0000 ","2,593.3500 ","1,538.9570 ","1,368.3400 ",2.547,6.9183,106.2475,100.0,101.1225,100.58,102.1175,99.91,109.7725,100.8175,99.7125,109.04,101.0275,101.025,100.2475,99.475,99.9075,104.755,105.32,103.25,103.6675,100.0,103.2025,99.675,110.92,100.31,101.8325,100.8025,50.01,102.32,100.56,101.2675,102.8375,101.26,101.67,"5,948.3333 ",3.362,"3,674.4745 ","2,201.6550 ","1,920.0670 ","5,634.6782 ","115,434.9067 ","16,135.8800 ",5.776,"1,476.4333 ","2,799.6667 ",164.7883,105.3738,128.0514,"3,794.3333 ","6,390.0000 ",1.1073,"1,218.6167 ","2,617.0750 ","1,393.7860 ",3.094,84.196,0.6170 ,"1,982.0750 ",90.2773,84.0027,0.9906,0.9935,"4,068.0000 ","2,660.0000 ",0.2493,"1,482.3333 ",294.4816,15.4945,12.236,43.0339,110.6153,2.46,-14.2767,-2.4633,0.78,-8.4,-2.2133,1.1326,3.5695,3.4546,50.0,"1,314.9078 ","1,214.4612 ",1.8334,1.6909,"2,345.1581 ",3.8611,"1,027.8000 "
2022-10-01,1.8445,1.9952,2.0842,4.1384 ,7.204,"3,002.3849 ",1.4584,-0.0528,-0.0213,0.0303,0.0065,0.0165,0.0195,0.0464,-0.0229,7.1213,"3,361.8387 ","5,146.0323 ","4,090.9032 ","5,402.2581 ",60.0,45.0,57.0,33.7933,66.93,66.15,48.195,56.2875,79.2133,57.05,42.1333,86.52,58.4275,74.44,74.0,64.4,58.86,73.9425,49.185,153.4771,308.4194,"9,432.2581 ","1,949.4900 ","1,654.9879 ","1,348.7767 ",2.9758,7.011,103.9,100.618,101.266,101.222,103.374,100.474,105.354,100.934,100.034,111.916,100.574,100.78,100.052,100.14,99.984,101.842,106.9,106.76,104.632,100.164,105.096,99.524,101.674,100.296,102.164,101.196,50.0,100.556,99.274,100.884,99.948,100.73,101.67,"5,804.8387 ",3.5342,"3,671.0140 ","2,228.0516 ","1,917.0142 ","5,641.8240 ","105,896.0903 ","16,661.8258 ",6.2581,"1,624.3871 ","2,755.6774 ",179.1537,111.1633,138.9403,"3,747.9355 ","6,487.0968 ",1.7287,"1,200.8065 ","2,693.3871 ","1,426.9790 ",3.559,83.311,0.6887 ,"2,073.3952 ",92.9784,86.6587,0.9836,1.5028,"3,989.5161 ","2,571.2903 ",0.5733,"1,801.2258 ",289.3193,14.7221,11.5174,47.1315,111.9978,2.4681,-0.9484,10.3871,-1.8387,7.8258,13.829,1.1301,4.2215,4.9136,62.5806,"1,337.9416 ","1,240.3142 ",1.9209,1.8374,"2,225.9152 ",4.2365,"1,008.7742 "
2022-11-01,2.0015,2.3249,1.95,4.6489 ,7.1722,"3,080.9525 ",1.4373,0.0576,-0.0072,0.0086,0.0089,-0.0015,-0.0319,-0.0098,-0.0133,7.1626,"3,035.5000 ","5,528.4000 ","3,932.0333 ","5,410.0000 ",60.0,45.0,57.0,29.9025,61.41,68.05,54.1025,62.0325,73.135,60.1,40.74,89.8975,55.4675,68.5125,68.5,70.3725,57.0975,72.525,47.7675,153.8933,300.1167,"9,161.6667 ","1,683.8750 ","1,987.9597 ","1,316.3080 ",3.4946,7.2993,101.6075,99.765,101.84,101.155,102.4375,100.1875,111.195,100.935,100.0725,111.29,100.945,100.7975,100.1375,99.68,99.995,100.6825,107.705,102.79,104.6825,100.0275,103.035,99.3025,100.5025,100.245,101.67,102.4475,50.0,100.0025,99.27,100.52,102.1025,101.0825,101.67,"5,898.3333 ",3.3743,"3,699.7367 ","2,265.1310 ","1,888.3977 ","5,843.6103 ","88,671.7333 ","18,539.2667 ",6.4467,"2,135.2333 ","2,563.0667 ",139.9826,95.9044,113.9182,"3,617.4333 ","6,621.6667 ",2.054,"1,452.8667 ","2,693.2667 ","1,356.5500 ",3.9737,84.8797,0.7040 ,"2,121.2000 ",90.9847,84.0947,1.022,1.9325,"3,922.6667 ","2,560.0000 ",0.9352,"1,298.4667 ",294.5832,15.1333,11.663,41.9284,107.9914,2.4363,22.78,16.66,1.5367,18.5,13.9167,1.1762,4.8097,4.997,62.0,"1,066.3523 ","1,081.6290 ",1.9696,1.9124,"2,419.1477 ",3.8868,965.8333 
2022-12-01,2.2543,2.5667,2.4783,4.7393 ,6.9802,"3,135.9930 ",1.0547,-0.097,0.0728,0.0339,-0.0008,0.0312,0.0108,0.048,-0.0163,6.9844,"3,155.0645 ","4,482.0968 ","4,062.9435 ","4,910.6452 ",55.4,42.8,51.2,38.164,65.278,65.27,54.37,61.418,75.02,56.024,30.825,90.862,54.674,73.094,72.4,74.182,47.606,71.2,46.822,147.4518,274.7258,"8,433.8710 ","1,358.6300 ","1,367.8687 ","1,279.6650 ",3.9743,7.3893,102.5425,99.97,101.2575,100.2725,102.7075,100.045,123.4275,100.8475,100.4775,113.5025,101.0125,100.91,100.1125,99.655,99.935,102.39,106.615,105.5725,103.2225,100.365,104.89,99.605,102.1075,100.16,101.4175,100.8625,50.0,101.305,101.3575,100.4575,100.9725,100.165,101.67,"5,804.1935 ",3.1062,"3,797.4985 ","2,317.8080 ","1,867.7490 ","6,298.8069 ","88,322.9032 ","16,670.7742 ",6.3856,"1,987.0880 ","2,683.2258 ",116.068,106.5583,108.7285,"3,803.9032 ","6,461.2903 ",2.1268,"1,904.6891 ","2,789.4274 ","1,292.9677 ",4.1863,87.3403,0.7883 ,"1,937.4194 ",81.6748,76.6425,1.0588,2.1268,"4,165.2419 ","2,560.0000 ",0.9713,"1,434.2815 ",302.4314,14.9206,11.6274,34.9486,104.5287,2.3177,-26.8274,20.129,-12.5355,52.2532,4.5597,1.2169,4.9964,4.9445,57.7419,"1,048.6773 ","1,064.5674 ",2.0185,2.2925,"2,355.1872 ",3.6282,"1,102.2258 "
2023-01-01,2.1669,2.8593,2.6245,4.8052 ,6.7892,"3,209.6189 ",1.3919,0.0196,0.0537,0.0018,0.0078,0.0187,0.0252,0.0058,0.0132,6.7976,"5,206.8387 ","5,361.6452 ","4,250.4274 ","4,282.2581 ",45.3333,35.0,42.6667,47.9533,67.5375,69.3067,32.95,39.3267,74.65,33.5467,26.85,91.2767,49.3825,76.24,78.1167,66.4667,35.0067,77.6333,37.02,138.1395,326.3306,"8,988.7097 ","1,206.0100 ","1,067.4547 ","1,263.1200 ",2.8047,7.3184,101.73,100.0,100.97,99.25,101.43,99.7,138.85,100.52,100.81,119.09,101.06,101.08,99.86,99.26,99.9,100.46,106.02,106.72,104.88,100.02,102.38,99.68,100.24,100.05,101.76,101.04,50.0,101.22,99.88,101.03,101.37,99.73,101.67,"5,523.8710 ",3.068,"3,914.0067 ","2,384.4965 ","1,924.3691 ","6,509.5795 ","83,197.4194 ","16,301.9194 ",6.4151,"1,402.5572 ","2,724.6774 ",110.1051,92.5966,100.225,"3,951.1613 ","5,977.4194 ",2.579,869.8915 ,"2,801.1210 ","1,243.8387 ",4.1345,88.6847,0.8717 ,"1,859.4194 ",84.0,78.3788,1.0784,2.556,"4,259.7581 ","2,560.0000 ",1.8794,925.0733 ,308.2539,14.5593,11.439,30.3226,102.718,2.2377,-17.1726,26.2919,-7.8935,82.0435,-8.7984,1.2242,5.2995,4.6889,53.9032,818.2917 ,929.6002 ,2.1572,2.125,"2,370.4463 ",3.4468,"1,161.5806 "
2023-02-01,2.2006,3.1353,2.5723,4.8898 ,6.8546,"3,267.2043 ",1.8345,0.0463,-0.0103,0.0033,0.0067,0.0735,-0.0106,-0.0194,-0.0195,6.8317,"7,878.5357 ","9,398.3571 ","4,289.8571 ","4,190.0000 ",42.75,31.75,41.75,49.9,65.87,75.8425,56.45,61.7175,75.855,46.155,28.375,91.385,55.785,76.845,79.415,59.2325,42.63,72.775,41.7125,136.8446,380.4286,"9,435.7143 ","1,103.7250 ","1,276.5746 ","1,191.2150 ",2.7144,7.3179,102.725,100.0,101.28,100.53,101.605,99.775,106.85,100.755,100.365,114.725,101.015,101.325,99.955,99.51,99.9,100.86,105.94,105.755,102.62,100.005,102.165,99.205,104.485,100.49,101.515,103.26,50.0,101.66,99.485,100.715,100.815,101.005,101.67,"5,879.6429 ",3.3443,"3,909.1086 ","2,379.0329 ","1,915.0300 ","6,503.4668 ","94,390.7321 ","15,581.5536 ",6.7207,"1,263.7500 ","2,793.5714 ",144.2778,101.6871,118.7811,"3,997.7857 ","6,500.0000 ",2.8643,875.3214 ,"2,810.0536 ","1,277.7607 ",3.9111,87.4796,0.8489 ,"1,892.9643 ",83.3986,76.7682,1.0697,2.8354,"4,308.5714 ","2,560.0000 ",2.3021,661.5000 ,309.9742,15.1143,11.6129,33.2595,103.7411,2.4493,66.5393,43.0214,4.1071,82.8464,25.9179,1.2071,5.3659,4.0208,61.2857,782.0921 ,888.3943 ,2.3446,2.3588,"2,449.2982 ",3.4712,"1,205.9286 "
2023-03-01,2.2566,3.2696,2.6085,5.0444 ,6.8973,"3,268.8369 ",1.6426,0.0311,0.0288,-0.0319,0.0073,0.0655,-0.0275,0.0003,-0.0371,6.8984,"9,492.0968 ","6,963.6129 ","4,333.6129 ","3,784.1935 ",63.0,60.0,62.0,48.728,68.096,79.262,68.174,73.472,77.806,64.612,33.44,92.578,59.656,77.0,78.166,67.714,55.338,65.74,47.166,140.7748,362.4677,"9,248.3871 ","1,001.2660 ","1,830.8674 ","1,119.6020 ",2.9056,7.3797,101.91,100.0,101.79,100.75,104.58,100.0,106.375,101.05,100.9425,119.8875,101.2575,100.8975,99.98,99.51,99.9025,103.7075,107.225,105.265,101.6475,100.0,103.9125,99.2775,111.815,100.3425,101.82,103.4825,57.2175,101.2825,98.7225,100.2875,112.0275,101.9225,101.67,"5,445.1613 ",3.1232,"3,852.9306 ","2,352.5571 ","1,882.4171 ","6,415.0939 ","94,398.0806 ","16,156.1935 ",6.8902,"1,532.7419 ","2,809.4194 ",122.3469,85.2809,102.2918,"4,079.4839 ","6,190.3226 ",2.8952,"1,017.3226 ","2,819.1774 ","1,305.5048 ",3.8268,87.8032,0.7668 ,"1,913.6290 ",79.0839,73.4303,1.071,2.94,"4,487.0968 ","2,560.0000 ",2.563,"1,413.2581 ",312.9437,15.1003,11.539,33.5522,103.7872,2.3684,118.4452,46.6,17.2,54.9806,48.8581,1.2147,5.738,3.8404,64.1935,"1,176.9361 ","1,071.2358 ",2.3141,2.4472,"2,416.3135 ",3.4753,"1,207.7742 "
2023-04-01,2.2196,3.4979,2.3948,5.2562 ,6.8954,"3,319.2727 ",1.621,-0.0041,0.2414,0.0015,0.0008,-0.0108,0.032,0.0234,0.0231,6.8843,"12,136.4333 ","5,313.3333 ","4,071.4611 ","2,746.6667 ",61.0,58.0,60.0,51.36,71.0975,82.4425,67.2725,72.6,74.145,64.26,37.075,92.4,58.96,73.355,74.25,66.51,56.55,74.025,49.4225,138.6979,289.4083,"9,366.6667 ",948.4775 ,"1,435.8105 ","1,062.2350 ",2.8015,7.5429,101.16,100.0,101.81,100.88,104.462,100.304,100.278,101.024,100.648,117.562,101.306,100.706,100.462,99.702,99.95,103.086,107.442,105.176,101.996,100.0,103.198,99.396,113.346,100.06,101.676,103.338,52.238,100.788,98.392,99.822,111.762,101.724,101.67,"5,097.0000 ",3.0533,"3,764.0848 ","2,326.0135 ","1,845.6708 ","6,245.2448 ","95,522.9167 ","16,053.1083 ",6.7886,"1,218.8750 ","2,721.5667 ",116.9201,91.7534,104.4968,"3,809.2000 ","5,872.2222 ",2.901,970.0417 ,"2,386.1667 ","1,321.5800 ",3.7713,87.2213,0.7763 ,"1,604.3000 ",83.2743,79.2927,1.096,3.0325,"4,268.2222 ","2,560.0000 ",2.7199,"1,486.1000 ",314.5996,15.5332,11.525,33.7137,101.8432,2.3117,139.175,31.7,28.4633,40.43,32.715,1.2444,6.0109,2.9385,57.9333,"1,150.7460 ","1,089.6622 ",2.3046,2.3462,"2,521.7635 ",3.264,"1,167.3667 "
2023-05-01,2.103,3.6797,1.9477,5.3814 ,7.0017,"3,289.2815 ",1.4155,0.1266,-0.1857,0.0009,0.019,-0.0182,-0.0237,0.0219,0.0472,6.9834,"17,670.9355 ","5,297.2581 ","3,791.5699 ","2,684.8387 ",60.0,57.0,59.0,44.52,66.7275,80.266,59.225,68.1875,74.625,61.38,32.62,90.32,55.9475,72.9675,75.25,65.5875,53.635,73.375,46.0675,131.4381,244.7634,"9,229.0323 ",952.1075 ,"1,030.7974 ",986.4125 ,3.86,7.5969,102.5575,100.0,101.1375,100.4725,102.9275,100.4225,105.5175,101.0,101.215,113.335,101.37,100.8025,100.1275,99.64,99.9525,101.3725,107.7975,103.4475,101.995,100.0,104.0275,99.68,114.7775,100.8425,101.4775,100.0525,50.09,102.6225,98.15,99.895,111.5625,101.825,101.67,"4,670.0000 ",3.2245,"3,500.4600 ","2,203.4029 ","1,695.4461 ","5,934.5058 ","94,968.3710 ","12,787.9435 ",6.8436,"1,183.5242 ","2,538.9355 ",117.4985,92.7645,104.4034,"3,504.5161 ","5,422.5806 ",2.9094,655.5403 ,"2,106.4516 ","1,327.5903 ",3.7627,85.771,0.7297 ,"1,333.0323 ",75.7558,71.5458,1.0859,3.1125,"3,877.4194 ","2,442.5806 ",2.8896,"1,415.6290 ",313.6697,15.2005,11.4316,37.2868,102.7884,2.1548,66.3774,0.6113,24.2258,-27.0484,12.0048,1.2478,6.025,2.6886,55.0968,"1,079.5187 ","1,042.9677 ",2.0756,2.024,"2,525.7616 ",3.3369,"1,054.8065 "
